date,row_id,row_name,total_list_size
2021-07-01,04Y,NHS CANNOCK CHASE,135720
2021-07-01,05D,NHS EAST STAFFORDSHIRE,147163
2021-07-01,05G,NHS NORTH STAFFORDSHIRE,216845
2021-07-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,216769
2021-07-01,05V,NHS STAFFORD AND SURROUNDS,151133
2021-07-01,05W,NHS STOKE ON TRENT,296549
2021-07-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1000023
2021-07-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,614716
2021-07-01,06L,NHS IPSWICH AND EAST SUFFOLK,408028
2021-07-01,06N,NHS HERTS VALLEYS,664601
2021-07-01,06Q,NHS MID ESSEX,402244
2021-07-01,06T,NHS NORTH EAST ESSEX,362147
2021-07-01,07G,NHS THURROCK,183489
2021-07-01,07H,NHS WEST ESSEX,322861
2021-07-01,07K,NHS WEST SUFFOLK,269390
2021-07-01,09D,NHS BRIGHTON AND HOVE,325299
2021-07-01,10Q,NHS OXFORDSHIRE,782639
2021-07-01,10R,NHS PORTSMOUTH,230087
2021-07-01,11J,NHS DORSET,813786
2021-07-01,11M,NHS GLOUCESTERSHIRE,669452
2021-07-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,594588
2021-07-01,11X,NHS SOMERSET,590647
2021-07-01,12F,NHS WIRRAL,338818
2021-07-01,13T,NHS NEWCASTLE GATESHEAD,531657
2021-07-01,14L,NHS MANCHESTER,679284
2021-07-01,14Y,NHS BUCKINGHAMSHIRE,575137
2021-07-01,15A,NHS BERKSHIRE WEST,559635
2021-07-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1046084
2021-07-01,15E,NHS BIRMINGHAM AND SOLIHULL,1555259
2021-07-01,15F,NHS LEEDS,898706
2021-07-01,15M,NHS DERBY AND DERBYSHIRE,1103193
2021-07-01,15N,NHS DEVON,1259562
2021-07-01,16C,NHS TEES VALLEY,712568
2021-07-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,809689
2021-07-01,26A,NHS NORFOLK AND WAVENEY,1076361
2021-07-01,27D,NHS CHESHIRE,789739
2021-07-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,646967
2021-07-01,36L,NHS SOUTH WEST LONDON,1715706
2021-07-01,42D,NHS NORTH YORKSHIRE,551076
2021-07-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1104036
2021-07-01,70F,NHS WEST SUSSEX,915180
2021-07-01,71E,NHS LINCOLNSHIRE,800340
2021-07-01,72Q,NHS SOUTH EAST LONDON,2030719
2021-07-01,78H,NHS NORTHAMPTONSHIRE,804554
2021-07-01,84H,NHS COUNTY DURHAM,558102
2021-07-01,91Q,NHS KENT AND MEDWAY,1946066
2021-07-01,92A,NHS SURREY HEARTLANDS,1263171
2021-07-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",971856
2021-07-01,93C,NHS NORTH CENTRAL LONDON,1712966
2021-07-01,97R,NHS EAST SUSSEX,564664
2021-07-01,99A,NHS LIVERPOOL,556817
2021-07-01,99C,NHS NORTH TYNESIDE,223462
2021-07-01,99E,NHS BASILDON AND BRENTWOOD,284681
2021-07-01,99F,NHS CASTLE POINT AND ROCHFORD,185830
2021-07-01,99G,NHS SOUTHEND,190193
2021-07-01,A3A8R,NHS NORTH EAST LONDON,2306925
2021-07-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1032916
2021-07-01,D2P2L,NHS BLACK COUNTRY,1280726
2021-07-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1880541
2021-07-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1059776
2021-07-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",514523
2021-07-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,455027
2021-07-01,W2U3Z,NHS NORTH WEST LONDON,2694388
2021-07-01,X2C4Y,NHS KIRKLEES,448240
2021-08-01,00L,NHS NORTHUMBERLAND,332393
2021-08-01,00N,NHS SOUTH TYNESIDE,158714
2021-08-01,00P,NHS SUNDERLAND,284680
2021-08-01,00Q,NHS BLACKBURN WITH DARWEN,180387
2021-08-01,00R,NHS BLACKPOOL,175084
2021-08-01,00T,NHS BOLTON,318181
2021-08-01,00V,NHS BURY,208155
2021-08-01,00X,NHS CHORLEY AND SOUTH RIBBLE,187507
2021-08-01,00Y,NHS OLDHAM,261244
2021-08-01,01A,NHS EAST LANCASHIRE,393262
2021-08-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",240918
2021-08-01,01E,NHS GREATER PRESTON,218104
2021-08-01,01F,NHS HALTON,134654
2021-08-01,01G,NHS SALFORD,293484
2021-08-01,01H,NHS NORTH CUMBRIA,328032
2021-08-01,01J,NHS KNOWSLEY,169233
2021-08-01,01K,NHS MORECAMBE BAY,351107
2021-08-01,01T,NHS SOUTH SEFTON,156948
2021-08-01,01V,NHS SOUTHPORT AND FORMBY,126215
2021-08-01,01W,NHS STOCKPORT,318944
2021-08-01,01X,NHS ST HELENS,200047
2021-08-01,01Y,NHS TAMESIDE AND GLOSSOP,219357
2021-08-01,02A,NHS TRAFFORD,244922
2021-08-01,02E,NHS WARRINGTON,221828
2021-08-01,02G,NHS WEST LANCASHIRE,113831
2021-08-01,02H,NHS WIGAN BOROUGH,336205
2021-08-01,02M,NHS FYLDE AND WYRE,181334
2021-08-01,02P,NHS BARNSLEY,264893
2021-08-01,02Q,NHS BASSETLAW,121080
2021-08-01,02T,NHS CALDERDALE,222469
2021-08-01,02X,NHS DONCASTER,326878
2021-08-01,02Y,NHS EAST RIDING OF YORKSHIRE,307521
2021-08-01,03F,NHS HULL,304299
2021-08-01,03H,NHS NORTH EAST LINCOLNSHIRE,171064
2021-08-01,03K,NHS NORTH LINCOLNSHIRE,183165
2021-08-01,03L,NHS ROTHERHAM,265898
2021-08-01,03N,NHS SHEFFIELD,612762
2021-08-01,03Q,NHS VALE OF YORK,248985
2021-08-01,03R,NHS WAKEFIELD,386718
2021-08-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,345596
2021-08-01,04C,NHS LEICESTER CITY,422140
2021-08-01,04V,NHS WEST LEICESTERSHIRE,404415
2021-08-01,04Y,NHS CANNOCK CHASE,135830
2021-08-01,05D,NHS EAST STAFFORDSHIRE,147399
2021-08-01,05G,NHS NORTH STAFFORDSHIRE,216795
2021-08-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,217058
2021-08-01,05V,NHS STAFFORD AND SURROUNDS,151265
2021-08-01,05W,NHS STOKE ON TRENT,296555
2021-08-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1001630
2021-08-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,615246
2021-08-01,06L,NHS IPSWICH AND EAST SUFFOLK,408668
2021-08-01,06N,NHS HERTS VALLEYS,665691
2021-08-01,06Q,NHS MID ESSEX,402894
2021-08-01,06T,NHS NORTH EAST ESSEX,362511
2021-08-01,07G,NHS THURROCK,183610
2021-08-01,07H,NHS WEST ESSEX,323420
2021-08-01,07K,NHS WEST SUFFOLK,269837
2021-08-01,09D,NHS BRIGHTON AND HOVE,325220
2021-08-01,10Q,NHS OXFORDSHIRE,782851
2021-08-01,10R,NHS PORTSMOUTH,229918
2021-08-01,11J,NHS DORSET,814403
2021-08-01,11M,NHS GLOUCESTERSHIRE,669875
2021-08-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,595037
2021-08-01,11X,NHS SOMERSET,591343
2021-08-01,12F,NHS WIRRAL,339203
2021-08-01,13T,NHS NEWCASTLE GATESHEAD,531372
2021-08-01,14L,NHS MANCHESTER,679547
2021-08-01,14Y,NHS BUCKINGHAMSHIRE,575974
2021-08-01,15A,NHS BERKSHIRE WEST,560543
2021-08-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1046750
2021-08-01,15E,NHS BIRMINGHAM AND SOLIHULL,1555961
2021-08-01,15F,NHS LEEDS,898305
2021-08-01,15M,NHS DERBY AND DERBYSHIRE,1103991
2021-08-01,15N,NHS DEVON,1260595
2021-08-01,16C,NHS TEES VALLEY,713029
2021-08-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,811243
2021-08-01,26A,NHS NORFOLK AND WAVENEY,1077072
2021-08-01,27D,NHS CHESHIRE,790644
2021-08-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,647232
2021-08-01,36L,NHS SOUTH WEST LONDON,1718524
2021-08-01,42D,NHS NORTH YORKSHIRE,551948
2021-08-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1101981
2021-08-01,70F,NHS WEST SUSSEX,916634
2021-08-01,71E,NHS LINCOLNSHIRE,800526
2021-08-01,72Q,NHS SOUTH EAST LONDON,2035233
2021-08-01,78H,NHS NORTHAMPTONSHIRE,806372
2021-08-01,84H,NHS COUNTY DURHAM,557098
2021-08-01,91Q,NHS KENT AND MEDWAY,1947865
2021-08-01,92A,NHS SURREY HEARTLANDS,1265387
2021-08-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",972967
2021-08-01,93C,NHS NORTH CENTRAL LONDON,1715557
2021-08-01,97R,NHS EAST SUSSEX,565010
2021-08-01,99A,NHS LIVERPOOL,556833
2021-08-01,99C,NHS NORTH TYNESIDE,223627
2021-08-01,99E,NHS BASILDON AND BRENTWOOD,285057
2021-08-01,99F,NHS CASTLE POINT AND ROCHFORD,185928
2021-08-01,99G,NHS SOUTHEND,190359
2021-08-01,A3A8R,NHS NORTH EAST LONDON,2313394
2021-08-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1034274
2021-08-01,D2P2L,NHS BLACK COUNTRY,1281695
2021-08-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1881237
2021-08-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1062444
2021-08-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",515076
2021-08-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,455345
2021-08-01,W2U3Z,NHS NORTH WEST LONDON,2702283
2021-08-01,X2C4Y,NHS KIRKLEES,448255
2021-09-01,00L,NHS NORTHUMBERLAND,332718
2021-09-01,00N,NHS SOUTH TYNESIDE,158766
2021-09-01,00P,NHS SUNDERLAND,284687
2021-09-01,00Q,NHS BLACKBURN WITH DARWEN,180553
2021-09-01,00R,NHS BLACKPOOL,175181
2021-09-01,00T,NHS BOLTON,318673
2021-09-01,00V,NHS BURY,208284
2021-09-01,00X,NHS CHORLEY AND SOUTH RIBBLE,187572
2021-09-01,00Y,NHS OLDHAM,261462
2021-09-01,01A,NHS EAST LANCASHIRE,393803
2021-09-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",241271
2021-09-01,01E,NHS GREATER PRESTON,218378
2021-09-01,01F,NHS HALTON,134894
2021-09-01,01G,NHS SALFORD,294367
2021-09-01,01H,NHS NORTH CUMBRIA,328359
2021-09-01,01J,NHS KNOWSLEY,169472
2021-09-01,01K,NHS MORECAMBE BAY,351011
2021-09-01,01T,NHS SOUTH SEFTON,157029
2021-09-01,01V,NHS SOUTHPORT AND FORMBY,126279
2021-09-01,01W,NHS STOCKPORT,319283
2021-09-01,01X,NHS ST HELENS,200107
2021-09-01,01Y,NHS TAMESIDE AND GLOSSOP,219537
2021-09-01,02A,NHS TRAFFORD,245173
2021-09-01,02E,NHS WARRINGTON,222224
2021-09-01,02G,NHS WEST LANCASHIRE,113972
2021-09-01,02H,NHS WIGAN BOROUGH,336547
2021-09-01,02M,NHS FYLDE AND WYRE,181587
2021-09-01,02P,NHS BARNSLEY,264889
2021-09-01,02Q,NHS BASSETLAW,121231
2021-09-01,02T,NHS CALDERDALE,222566
2021-09-01,02X,NHS DONCASTER,327061
2021-09-01,02Y,NHS EAST RIDING OF YORKSHIRE,307586
2021-09-01,03F,NHS HULL,304248
2021-09-01,03H,NHS NORTH EAST LINCOLNSHIRE,171228
2021-09-01,03K,NHS NORTH LINCOLNSHIRE,183406
2021-09-01,03L,NHS ROTHERHAM,266063
2021-09-01,03N,NHS SHEFFIELD,612473
2021-09-01,03Q,NHS VALE OF YORK,248176
2021-09-01,03R,NHS WAKEFIELD,387066
2021-09-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,346015
2021-09-01,04C,NHS LEICESTER CITY,421897
2021-09-01,04V,NHS WEST LEICESTERSHIRE,404563
2021-09-01,04Y,NHS CANNOCK CHASE,135873
2021-09-01,05D,NHS EAST STAFFORDSHIRE,147583
2021-09-01,05G,NHS NORTH STAFFORDSHIRE,216933
2021-09-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,217281
2021-09-01,05V,NHS STAFFORD AND SURROUNDS,151395
2021-09-01,05W,NHS STOKE ON TRENT,296598
2021-09-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1002436
2021-09-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,615713
2021-09-01,06L,NHS IPSWICH AND EAST SUFFOLK,409189
2021-09-01,06N,NHS HERTS VALLEYS,666969
2021-09-01,06Q,NHS MID ESSEX,403448
2021-09-01,06T,NHS NORTH EAST ESSEX,362780
2021-09-01,07G,NHS THURROCK,183811
2021-09-01,07H,NHS WEST ESSEX,323769
2021-09-01,07K,NHS WEST SUFFOLK,270163
2021-09-01,09D,NHS BRIGHTON AND HOVE,324986
2021-09-01,10Q,NHS OXFORDSHIRE,783880
2021-09-01,10R,NHS PORTSMOUTH,229515
2021-09-01,11J,NHS DORSET,814831
2021-09-01,11M,NHS GLOUCESTERSHIRE,670634
2021-09-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,595640
2021-09-01,11X,NHS SOMERSET,592336
2021-09-01,12F,NHS WIRRAL,339354
2021-09-01,13T,NHS NEWCASTLE GATESHEAD,531153
2021-09-01,14L,NHS MANCHESTER,679659
2021-09-01,14Y,NHS BUCKINGHAMSHIRE,576502
2021-09-01,15A,NHS BERKSHIRE WEST,561584
2021-09-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1047258
2021-09-01,15E,NHS BIRMINGHAM AND SOLIHULL,1557891
2021-09-01,15F,NHS LEEDS,898120
2021-09-01,15M,NHS DERBY AND DERBYSHIRE,1104791
2021-09-01,15N,NHS DEVON,1261032
2021-09-01,16C,NHS TEES VALLEY,713477
2021-09-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,812154
2021-09-01,26A,NHS NORFOLK AND WAVENEY,1077940
2021-09-01,27D,NHS CHESHIRE,791930
2021-09-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,645549
2021-09-01,36L,NHS SOUTH WEST LONDON,1719113
2021-09-01,42D,NHS NORTH YORKSHIRE,552435
2021-09-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1102148
2021-09-01,70F,NHS WEST SUSSEX,917745
2021-09-01,71E,NHS LINCOLNSHIRE,801218
2021-09-01,72Q,NHS SOUTH EAST LONDON,2036605
2021-09-01,78H,NHS NORTHAMPTONSHIRE,806948
2021-09-01,84H,NHS COUNTY DURHAM,556939
2021-09-01,91Q,NHS KENT AND MEDWAY,1950284
2021-09-01,92A,NHS SURREY HEARTLANDS,1266746
2021-09-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",974125
2021-09-01,93C,NHS NORTH CENTRAL LONDON,1717454
2021-09-01,97R,NHS EAST SUSSEX,565468
2021-09-01,99A,NHS LIVERPOOL,557210
2021-09-01,99C,NHS NORTH TYNESIDE,223829
2021-09-01,99E,NHS BASILDON AND BRENTWOOD,285442
2021-09-01,99F,NHS CASTLE POINT AND ROCHFORD,186061
2021-09-01,99G,NHS SOUTHEND,190377
2021-09-01,A3A8R,NHS NORTH EAST LONDON,2319153
2021-09-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1035423
2021-09-01,D2P2L,NHS BLACK COUNTRY,1281637
2021-09-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1881467
2021-09-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1064649
2021-09-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",515695
2021-09-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,455882
2021-09-01,W2U3Z,NHS NORTH WEST LONDON,2709523
2021-09-01,X2C4Y,NHS KIRKLEES,448443
2021-10-01,00L,NHS NORTHUMBERLAND,332816
2021-10-01,00N,NHS SOUTH TYNESIDE,158755
2021-10-01,00P,NHS SUNDERLAND,284829
2021-10-01,00Q,NHS BLACKBURN WITH DARWEN,180648
2021-10-01,00R,NHS BLACKPOOL,175179
2021-10-01,00T,NHS BOLTON,318643
2021-10-01,00V,NHS BURY,208302
2021-10-01,00X,NHS CHORLEY AND SOUTH RIBBLE,187690
2021-10-01,00Y,NHS OLDHAM,261501
2021-10-01,01A,NHS EAST LANCASHIRE,394087
2021-10-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",241329
2021-10-01,01E,NHS GREATER PRESTON,218803
2021-10-01,01F,NHS HALTON,135063
2021-10-01,01G,NHS SALFORD,296274
2021-10-01,01H,NHS NORTH CUMBRIA,328484
2021-10-01,01J,NHS KNOWSLEY,169629
2021-10-01,01K,NHS MORECAMBE BAY,351383
2021-10-01,01T,NHS SOUTH SEFTON,156953
2021-10-01,01V,NHS SOUTHPORT AND FORMBY,126407
2021-10-01,01W,NHS STOCKPORT,319439
2021-10-01,01X,NHS ST HELENS,200083
2021-10-01,01Y,NHS TAMESIDE AND GLOSSOP,219600
2021-10-01,02A,NHS TRAFFORD,245214
2021-10-01,02E,NHS WARRINGTON,222483
2021-10-01,02G,NHS WEST LANCASHIRE,114284
2021-10-01,02H,NHS WIGAN BOROUGH,336818
2021-10-01,02M,NHS FYLDE AND WYRE,181846
2021-10-01,02P,NHS BARNSLEY,264887
2021-10-01,02Q,NHS BASSETLAW,121331
2021-10-01,02T,NHS CALDERDALE,222376
2021-10-01,02X,NHS DONCASTER,327116
2021-10-01,02Y,NHS EAST RIDING OF YORKSHIRE,307555
2021-10-01,03F,NHS HULL,304485
2021-10-01,03H,NHS NORTH EAST LINCOLNSHIRE,171188
2021-10-01,03K,NHS NORTH LINCOLNSHIRE,183423
2021-10-01,03L,NHS ROTHERHAM,266334
2021-10-01,03N,NHS SHEFFIELD,618334
2021-10-01,03Q,NHS VALE OF YORK,248024
2021-10-01,03R,NHS WAKEFIELD,387265
2021-10-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,346453
2021-10-01,04C,NHS LEICESTER CITY,422104
2021-10-01,04V,NHS WEST LEICESTERSHIRE,406863
2021-10-01,04Y,NHS CANNOCK CHASE,135845
2021-10-01,05D,NHS EAST STAFFORDSHIRE,147604
2021-10-01,05G,NHS NORTH STAFFORDSHIRE,217702
2021-10-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,217564
2021-10-01,05V,NHS STAFFORD AND SURROUNDS,151477
2021-10-01,05W,NHS STOKE ON TRENT,296761
2021-10-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1004323
2021-10-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,615516
2021-10-01,06L,NHS IPSWICH AND EAST SUFFOLK,409154
2021-10-01,06N,NHS HERTS VALLEYS,666989
2021-10-01,06Q,NHS MID ESSEX,403707
2021-10-01,06T,NHS NORTH EAST ESSEX,362832
2021-10-01,07G,NHS THURROCK,183822
2021-10-01,07H,NHS WEST ESSEX,323775
2021-10-01,07K,NHS WEST SUFFOLK,270202
2021-10-01,09D,NHS BRIGHTON AND HOVE,326918
2021-10-01,10Q,NHS OXFORDSHIRE,788074
2021-10-01,10R,NHS PORTSMOUTH,228764
2021-10-01,11J,NHS DORSET,816948
2021-10-01,11M,NHS GLOUCESTERSHIRE,671720
2021-10-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,596230
2021-10-01,11X,NHS SOMERSET,592863
2021-10-01,12F,NHS WIRRAL,339312
2021-10-01,13T,NHS NEWCASTLE GATESHEAD,533536
2021-10-01,14L,NHS MANCHESTER,684542
2021-10-01,14Y,NHS BUCKINGHAMSHIRE,576122
2021-10-01,15A,NHS BERKSHIRE WEST,564073
2021-10-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1049891
2021-10-01,15E,NHS BIRMINGHAM AND SOLIHULL,1558834
2021-10-01,15F,NHS LEEDS,903337
2021-10-01,15M,NHS DERBY AND DERBYSHIRE,1105503
2021-10-01,15N,NHS DEVON,1264796
2021-10-01,16C,NHS TEES VALLEY,713754
2021-10-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,812712
2021-10-01,26A,NHS NORFOLK AND WAVENEY,1079483
2021-10-01,27D,NHS CHESHIRE,792353
2021-10-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,645774
2021-10-01,36L,NHS SOUTH WEST LONDON,1719922
2021-10-01,42D,NHS NORTH YORKSHIRE,552739
2021-10-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1111754
2021-10-01,70F,NHS WEST SUSSEX,918077
2021-10-01,71E,NHS LINCOLNSHIRE,801457
2021-10-01,72Q,NHS SOUTH EAST LONDON,2038754
2021-10-01,78H,NHS NORTHAMPTONSHIRE,807447
2021-10-01,84H,NHS COUNTY DURHAM,557176
2021-10-01,91Q,NHS KENT AND MEDWAY,1952120
2021-10-01,92A,NHS SURREY HEARTLANDS,1267852
2021-10-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",974548
2021-10-01,93C,NHS NORTH CENTRAL LONDON,1724517
2021-10-01,97R,NHS EAST SUSSEX,565546
2021-10-01,99A,NHS LIVERPOOL,559776
2021-10-01,99C,NHS NORTH TYNESIDE,223819
2021-10-01,99E,NHS BASILDON AND BRENTWOOD,285167
2021-10-01,99F,NHS CASTLE POINT AND ROCHFORD,185981
2021-10-01,99G,NHS SOUTHEND,190295
2021-10-01,A3A8R,NHS NORTH EAST LONDON,2325553
2021-10-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1042097
2021-10-01,D2P2L,NHS BLACK COUNTRY,1282068
2021-10-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1883542
2021-10-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1065759
2021-10-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",516452
2021-10-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,455946
2021-10-01,W2U3Z,NHS NORTH WEST LONDON,2719514
2021-10-01,X2C4Y,NHS KIRKLEES,448820
2021-11-01,00L,NHS NORTHUMBERLAND,332846
2021-11-01,00N,NHS SOUTH TYNESIDE,158679
2021-11-01,00P,NHS SUNDERLAND,285248
2021-11-01,00Q,NHS BLACKBURN WITH DARWEN,180717
2021-11-01,00R,NHS BLACKPOOL,175470
2021-11-01,00T,NHS BOLTON,318797
2021-11-01,00V,NHS BURY,208245
2021-11-01,00X,NHS CHORLEY AND SOUTH RIBBLE,187738
2021-11-01,00Y,NHS OLDHAM,261626
2021-11-01,01A,NHS EAST LANCASHIRE,394246
2021-11-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",241422
2021-11-01,01E,NHS GREATER PRESTON,219627
2021-11-01,01F,NHS HALTON,135068
2021-11-01,01G,NHS SALFORD,297660
2021-11-01,01H,NHS NORTH CUMBRIA,328483
2021-11-01,01J,NHS KNOWSLEY,169711
2021-11-01,01K,NHS MORECAMBE BAY,353085
2021-11-01,01T,NHS SOUTH SEFTON,156923
2021-11-01,01V,NHS SOUTHPORT AND FORMBY,126391
2021-11-01,01W,NHS STOCKPORT,319470
2021-11-01,01X,NHS ST HELENS,200052
2021-11-01,01Y,NHS TAMESIDE AND GLOSSOP,219637
2021-11-01,02A,NHS TRAFFORD,245166
2021-11-01,02E,NHS WARRINGTON,222662
2021-11-01,02G,NHS WEST LANCASHIRE,114778
2021-11-01,02H,NHS WIGAN BOROUGH,337003
2021-11-01,02M,NHS FYLDE AND WYRE,182032
2021-11-01,02P,NHS BARNSLEY,265011
2021-11-01,02Q,NHS BASSETLAW,121413
2021-11-01,02T,NHS CALDERDALE,222326
2021-11-01,02X,NHS DONCASTER,327097
2021-11-01,02Y,NHS EAST RIDING OF YORKSHIRE,307556
2021-11-01,03F,NHS HULL,305135
2021-11-01,03H,NHS NORTH EAST LINCOLNSHIRE,171329
2021-11-01,03K,NHS NORTH LINCOLNSHIRE,183448
2021-11-01,03L,NHS ROTHERHAM,266426
2021-11-01,03N,NHS SHEFFIELD,620323
2021-11-01,03Q,NHS VALE OF YORK,250080
2021-11-01,03R,NHS WAKEFIELD,387330
2021-11-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,346797
2021-11-01,04C,NHS LEICESTER CITY,423768
2021-11-01,04V,NHS WEST LEICESTERSHIRE,407418
2021-11-01,04Y,NHS CANNOCK CHASE,135872
2021-11-01,05D,NHS EAST STAFFORDSHIRE,147622
2021-11-01,05G,NHS NORTH STAFFORDSHIRE,217873
2021-11-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,217586
2021-11-01,05V,NHS STAFFORD AND SURROUNDS,151654
2021-11-01,05W,NHS STOKE ON TRENT,296983
2021-11-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1008074
2021-11-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,616005
2021-11-01,06L,NHS IPSWICH AND EAST SUFFOLK,409180
2021-11-01,06N,NHS HERTS VALLEYS,667141
2021-11-01,06Q,NHS MID ESSEX,403937
2021-11-01,06T,NHS NORTH EAST ESSEX,363519
2021-11-01,07G,NHS THURROCK,183918
2021-11-01,07H,NHS WEST ESSEX,323796
2021-11-01,07K,NHS WEST SUFFOLK,270235
2021-11-01,09D,NHS BRIGHTON AND HOVE,328014
2021-11-01,10Q,NHS OXFORDSHIRE,790689
2021-11-01,10R,NHS PORTSMOUTH,229546
2021-11-01,11J,NHS DORSET,817607
2021-11-01,11M,NHS GLOUCESTERSHIRE,672195
2021-11-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,596638
2021-11-01,11X,NHS SOMERSET,593144
2021-11-01,12F,NHS WIRRAL,339173
2021-11-01,13T,NHS NEWCASTLE GATESHEAD,536189
2021-11-01,14L,NHS MANCHESTER,689179
2021-11-01,14Y,NHS BUCKINGHAMSHIRE,576059
2021-11-01,15A,NHS BERKSHIRE WEST,564952
2021-11-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1052375
2021-11-01,15E,NHS BIRMINGHAM AND SOLIHULL,1560834
2021-11-01,15F,NHS LEEDS,906348
2021-11-01,15M,NHS DERBY AND DERBYSHIRE,1105868
2021-11-01,15N,NHS DEVON,1267830
2021-11-01,16C,NHS TEES VALLEY,714695
2021-11-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,812974
2021-11-01,26A,NHS NORFOLK AND WAVENEY,1080254
2021-11-01,27D,NHS CHESHIRE,793113
2021-11-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,646912
2021-11-01,36L,NHS SOUTH WEST LONDON,1721246
2021-11-01,42D,NHS NORTH YORKSHIRE,552825
