actual_cost,date,items,quantity,row_id,row_name
3889665.86,2022-03-01,495086,46786525.8,00Y,NHS OLDHAM
5326017.14,2022-03-01,732918,49753254.800000004,01A,NHS EAST LANCASHIRE
3549422.57,2022-03-01,420497,43035201.099999994,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2789639.48,2022-03-01,376989,31745900.9,01E,NHS GREATER PRESTON
2181509.69,2022-03-01,274659,25391372.5,01F,NHS HALTON
3775811.79,2022-03-01,535728,43851984.50000001,01G,NHS SALFORD
4916883.58,2022-03-01,666591,47776259.1,01H,NHS NORTH CUMBRIA
2688054.25,2022-03-01,372430,35038294.60000001,01J,NHS KNOWSLEY
4767733.58,2022-03-01,664545,48211205.3,01K,NHS MORECAMBE BAY
2491732.42,2022-03-01,345829,33532742.099999998,01T,NHS SOUTH SEFTON
2045809.59,2022-03-01,279570,21724782.9,01V,NHS SOUTHPORT AND FORMBY
4465958.13,2022-03-01,591401,50086253.800000004,01W,NHS STOCKPORT
3332499.2,2022-03-01,456683,39138595.8,01X,NHS ST HELENS
3472350.88,2022-03-01,447038,38481834.400000006,01Y,NHS TAMESIDE AND GLOSSOP
3191142.0,2022-03-01,432954,34934396.7,02A,NHS TRAFFORD
2955203.49,2022-03-01,355743,31354628.199999996,02E,NHS WARRINGTON
1727287.01,2022-03-01,207359,18788442.5,02G,NHS WEST LANCASHIRE
5580544.41,2022-03-01,635381,62762666.49999999,02H,NHS WIGAN BOROUGH
3070007.91,2022-03-01,434667,29349945.599999998,02M,NHS FYLDE AND WYRE
4172565.71,2022-03-01,669315,45118251.2,02P,NHS BARNSLEY
1802066.44,2022-03-01,257726,17672127.799999997,02Q,NHS BASSETLAW
2995233.19,2022-03-01,422901,34766706.5,02T,NHS CALDERDALE
5026669.94,2022-03-01,663213,47411335.199999996,02X,NHS DONCASTER
5011765.35,2022-03-01,678956,53033554.6,02Y,NHS EAST RIDING OF YORKSHIRE
4288928.49,2022-03-01,611753,51187110.6,03F,NHS HULL
2583182.28,2022-03-01,362863,28337808.4,03H,NHS NORTH EAST LINCOLNSHIRE
2925812.95,2022-03-01,415624,31293134.5,03K,NHS NORTH LINCOLNSHIRE
3889395.9,2022-03-01,553778,30484063.7,03L,NHS ROTHERHAM
8290882.09,2022-03-01,1186862,89015526.99999999,03N,NHS SHEFFIELD
2938402.14,2022-03-01,359513,29077906.1,03Q,NHS VALE OF YORK
5670622.0,2022-03-01,717845,62125035.9,03R,NHS WAKEFIELD
4741421.78,2022-03-01,581740,46568333.8,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4691709.85,2022-03-01,615209,58179838.199999996,04C,NHS LEICESTER CITY
5371208.51,2022-03-01,707694,52980670.6,04V,NHS WEST LEICESTERSHIRE
2097505.31,2022-03-01,249919,24546231.8,04Y,NHS CANNOCK CHASE
1955346.16,2022-03-01,251773,20878700.5,05D,NHS EAST STAFFORDSHIRE
3434807.49,2022-03-01,430380,42326279.9,05G,NHS NORTH STAFFORDSHIRE
2996043.07,2022-03-01,376463,31444726.6,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2317931.56,2022-03-01,277655,26786162.3,05V,NHS STAFFORD AND SURROUNDS
4615523.11,2022-03-01,588304,63174348.800000004,05W,NHS STOKE ON TRENT
11581651.02,2022-03-01,1600084,117023976.30000006,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
7438321.47,2022-03-01,1007677,68555292.4,06K,NHS EAST AND NORTH HERTFORDSHIRE
5429686.01,2022-03-01,742905,53153095.69999999,06L,NHS IPSWICH AND EAST SUFFOLK
6782906.64,2022-03-01,851565,65678371.10000001,06N,NHS HERTS VALLEYS
4985833.76,2022-03-01,695673,40504534.1,06Q,NHS MID ESSEX
5556194.06,2022-03-01,748013,56107235.30000001,06T,NHS NORTH EAST ESSEX
2065210.91,2022-03-01,272844,17831738.8,07G,NHS THURROCK
3883052.52,2022-03-01,519132,38276863.900000006,07H,NHS WEST ESSEX
4096116.4,2022-03-01,563881,35229971.5,07K,NHS WEST SUFFOLK
3348275.77,2022-03-01,430033,29978655.900000002,09D,NHS BRIGHTON AND HOVE
8366449.77,2022-03-01,1044896,77775976.6,10Q,NHS OXFORDSHIRE
2835839.51,2022-03-01,316736,27172187.4,10R,NHS PORTSMOUTH
11715859.86,2022-03-01,1410389,106357232.99999999,11J,NHS DORSET
8293995.83,2022-03-01,1139456,60982438.400000006,11M,NHS GLOUCESTERSHIRE
8829444.54,2022-03-01,1214954,74627629.5,11N,NHS CORNWALL AND THE ISLES OF SCILLY
7674806.23,2022-03-01,976120,68722888.8,11X,NHS SOMERSET
6439902.95,2022-03-01,704334,61068685.5,12F,NHS WIRRAL
6984582.31,2022-03-01,1162089,86155964.39999999,13T,NHS NEWCASTLE GATESHEAD
8245935.5,2022-03-01,1092802,109983212.79999995,14L,NHS MANCHESTER
6070176.69,2022-03-01,706472,60778955.499999985,14Y,NHS BUCKINGHAMSHIRE
5701995.76,2022-03-01,681664,56075311.3,15A,NHS BERKSHIRE WEST
11630584.35,2022-03-01,1425297,109900607.1,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
18914038.5,2022-03-01,2143380,247718539.20000005,15E,NHS BIRMINGHAM AND SOLIHULL
11034785.33,2022-03-01,1378041,120354965.9,15F,NHS LEEDS
13994064.97,2022-03-01,1803036,153873018.70000002,15M,NHS DERBY AND DERBYSHIRE
17535863.49,2022-03-01,2308609,165426518.60000008,15N,NHS DEVON
10433280.1,2022-03-01,1506828,104573078.89999999,16C,NHS TEES VALLEY
11478095.63,2022-03-01,1376820,101598090.7,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
15450844.77,2022-03-01,2175430,156041599.7,26A,NHS NORFOLK AND WAVENEY
10709930.92,2022-03-01,1414749,111379983.99999997,27D,NHS CHESHIRE
8822797.58,2022-03-01,1111467,113020787.7,36J,NHS BRADFORD DISTRICT AND CRAVEN
15455290.8,2022-03-01,2026722,159304241.3,36L,NHS SOUTH WEST LONDON
8194558.39,2022-03-01,1074439,76917991.5,42D,NHS NORTH YORKSHIRE
13337285.3,2022-03-01,1808604,132443233.00000001,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
12523195.43,2022-03-01,1412055,118351418.60000004,70F,NHS WEST SUSSEX
12907956.37,2022-03-01,1927575,121834649.1,71E,NHS LINCOLNSHIRE
18441633.22,2022-03-01,2123896,188407350.70000005,72Q,NHS SOUTH EAST LONDON
9463054.76,2022-03-01,1434177,94859837.1,78H,NHS NORTHAMPTONSHIRE
8456167.41,2022-03-01,1419755,82807641.1,84H,NHS COUNTY DURHAM
25770174.0,2022-03-01,3047705,251465871.20000008,91Q,NHS KENT AND MEDWAY
14439326.19,2022-03-01,1505589,133865228.5,92A,NHS SURREY HEARTLANDS
11790595.22,2022-03-01,1604156,110966996.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
15686304.99,2022-03-01,1902121,182266898.90000007,93C,NHS NORTH CENTRAL LONDON
8663654.35,2022-03-01,1002358,73610251.30000001,97R,NHS EAST SUSSEX
7673634.76,2022-03-01,1064786,112913775.39999999,99A,NHS LIVERPOOL
3152214.64,2022-03-01,494196,34366585.7,99C,NHS NORTH TYNESIDE
3539408.29,2022-03-01,396517,29318661.299999997,99E,NHS BASILDON AND BRENTWOOD
2582355.35,2022-03-01,281530,18921775.900000002,99F,NHS CASTLE POINT AND ROCHFORD
2560853.93,2022-03-01,278593,19252352.9,99G,NHS SOUTHEND
21142398.67,2022-03-01,2849487,262178617.5,A3A8R,NHS NORTH EAST LONDON
12634999.47,2022-03-01,1683652,118692799.00000003,B2M3M,NHS COVENTRY AND WARWICKSHIRE
18851012.92,2022-03-01,2167403,218206394.5,D2P2L,NHS BLACK COUNTRY
112278.87,2022-03-01,10583,687511.5,D4U1Y,NHS FRIMLEY
25564077.51,2022-03-01,2773954,237937248.60000005,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
11524469.57,2022-03-01,1385083,120547841.20000002,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
7214421.91,2022-03-01,834625,71425416.69999999,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
4334919.71,2022-03-01,530446,46033971.0,U2G6B,NHS THAMES VALLEY ICB - U2G6B
22180632.75,2022-03-01,2920939,238789943.20000005,W2U3Z,NHS NORTH WEST LONDON
6197754.88,2022-03-01,823140,69845638.30000001,X2C4Y,NHS KIRKLEES
4573154.04,2022-04-01,724939,47790002.5,00L,NHS NORTHUMBERLAND
2285587.5,2022-04-01,358719,25275300.0,00N,NHS SOUTH TYNESIDE
3945805.32,2022-04-01,706779,42940980.0,00P,NHS SUNDERLAND
2166854.17,2022-04-01,296408,22754860.700000003,00Q,NHS BLACKBURN WITH DARWEN
2657763.04,2022-04-01,389738,26125036.8,00R,NHS BLACKPOOL
4012506.12,2022-04-01,508753,45196334.6,00T,NHS BOLTON
2729882.46,2022-04-01,326499,30418471.5,00V,NHS BURY
2406129.15,2022-04-01,295650,24917058.5,00X,NHS CHORLEY AND SOUTH RIBBLE
3451830.32,2022-04-01,443755,40939804.800000004,00Y,NHS OLDHAM
4953698.09,2022-04-01,681293,45518293.7,01A,NHS EAST LANCASHIRE
3188874.48,2022-04-01,379794,38763672.3,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2593408.39,2022-04-01,348866,29771550.9,01E,NHS GREATER PRESTON
1996382.5,2022-04-01,252433,23355732.8,01F,NHS HALTON
3591006.43,2022-04-01,502680,40182233.400000006,01G,NHS SALFORD
4670466.87,2022-04-01,639517,44474388.5,01H,NHS NORTH CUMBRIA
2493537.73,2022-04-01,344665,32737489.799999997,01J,NHS KNOWSLEY
4375653.96,2022-04-01,605565,44569337.9,01K,NHS MORECAMBE BAY
2343152.02,2022-04-01,323855,31196315.699999996,01T,NHS SOUTH SEFTON
1928488.58,2022-04-01,258425,20618796.3,01V,NHS SOUTHPORT AND FORMBY
4108167.18,2022-04-01,538447,46338573.89999998,01W,NHS STOCKPORT
3069044.71,2022-04-01,426690,35322841.2,01X,NHS ST HELENS
3150949.4,2022-04-01,411502,35957730.400000006,01Y,NHS TAMESIDE AND GLOSSOP
2966128.87,2022-04-01,402803,32934379.4,02A,NHS TRAFFORD
2640726.7,2022-04-01,325271,28143840.8,02E,NHS WARRINGTON
1606124.34,2022-04-01,195019,17556569.9,02G,NHS WEST LANCASHIRE
5116894.93,2022-04-01,587070,57806960.39999999,02H,NHS WIGAN BOROUGH
2847217.55,2022-04-01,406757,27315453.600000005,02M,NHS FYLDE AND WYRE
3853345.98,2022-04-01,621564,41891859.5,02P,NHS BARNSLEY
1755436.81,2022-04-01,255226,16837562.1,02Q,NHS BASSETLAW
2911454.45,2022-04-01,403504,32189729.9,02T,NHS CALDERDALE
4633116.06,2022-04-01,628558,43621430.900000006,02X,NHS DONCASTER
4703464.65,2022-04-01,639878,48602392.300000004,02Y,NHS EAST RIDING OF YORKSHIRE
3979942.06,2022-04-01,578567,46776709.900000006,03F,NHS HULL
2304111.73,2022-04-01,333116,25396641.500000004,03H,NHS NORTH EAST LINCOLNSHIRE
2818649.18,2022-04-01,404106,29541852.400000002,03K,NHS NORTH LINCOLNSHIRE
3628890.58,2022-04-01,519532,28485037.599999998,03L,NHS ROTHERHAM
7665837.74,2022-04-01,1109636,83361833.8,03N,NHS SHEFFIELD
2707312.73,2022-04-01,337156,27128930.200000003,03Q,NHS VALE OF YORK
5294591.72,2022-04-01,663608,58211630.9,03R,NHS WAKEFIELD
4356924.65,2022-04-01,534493,43546393.4,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4382521.31,2022-04-01,576915,55162177.09999999,04C,NHS LEICESTER CITY
5050062.4,2022-04-01,666870,50387902.4,04V,NHS WEST LEICESTERSHIRE
1959988.85,2022-04-01,234385,22425342.8,04Y,NHS CANNOCK CHASE
1850361.65,2022-04-01,237653,19838507.0,05D,NHS EAST STAFFORDSHIRE
3235483.47,2022-04-01,406053,39725954.1,05G,NHS NORTH STAFFORDSHIRE
2750433.99,2022-04-01,349973,29850884.1,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2124268.95,2022-04-01,255693,24820526.7,05V,NHS STAFFORD AND SURROUNDS
4248976.96,2022-04-01,546909,56445234.9,05W,NHS STOKE ON TRENT
10719924.74,2022-04-01,1492788,108272983.70000002,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
6892037.08,2022-04-01,945567,63694369.699999996,06K,NHS EAST AND NORTH HERTFORDSHIRE
5136126.51,2022-04-01,709926,50507671.2,06L,NHS IPSWICH AND EAST SUFFOLK
6236926.13,2022-04-01,782158,60675821.599999994,06N,NHS HERTS VALLEYS
4616563.9,2022-04-01,648328,36961427.099999994,06Q,NHS MID ESSEX
5238427.5,2022-04-01,716736,52715959.4,06T,NHS NORTH EAST ESSEX
1937636.87,2022-04-01,255345,17017145.0,07G,NHS THURROCK
3609938.74,2022-04-01,486391,36554298.099999994,07H,NHS WEST ESSEX
3754946.68,2022-04-01,519082,31801497.2,07K,NHS WEST SUFFOLK
3079571.23,2022-04-01,390582,27518275.900000002,09D,NHS BRIGHTON AND HOVE
7733565.74,2022-04-01,981415,71894006.5,10Q,NHS OXFORDSHIRE
2615282.22,2022-04-01,292646,25464305.1,10R,NHS PORTSMOUTH
10927030.44,2022-04-01,1318852,101254512.09999998,11J,NHS DORSET
7972353.94,2022-04-01,1110879,59632458.30000001,11M,NHS GLOUCESTERSHIRE
8148691.52,2022-04-01,1137249,70691194.89999999,11N,NHS CORNWALL AND THE ISLES OF SCILLY
7164944.81,2022-04-01,910930,64297354.999999985,11X,NHS SOMERSET
6060040.57,2022-04-01,676822,59949385.0,12F,NHS WIRRAL
6416851.22,2022-04-01,1086103,78404145.60000001,13T,NHS NEWCASTLE GATESHEAD
7637120.75,2022-04-01,1019605,101225178.4,14L,NHS MANCHESTER
5769679.12,2022-04-01,676249,59107951.099999994,14Y,NHS BUCKINGHAMSHIRE
5482907.96,2022-04-01,652660,53590912.9,15A,NHS BERKSHIRE WEST
10482749.4,2022-04-01,1294214,99167245.79999998,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
16926424.2,2022-04-01,1936198,222093442.00000003,15E,NHS BIRMINGHAM AND SOLIHULL
10326453.96,2022-04-01,1295644,116923864.50000001,15F,NHS LEEDS
13039653.75,2022-04-01,1685294,143607192.8,15M,NHS DERBY AND DERBYSHIRE
16400218.45,2022-04-01,2177010,155682603.0,15N,NHS DEVON
9606515.68,2022-04-01,1400936,96399718.6,16C,NHS TEES VALLEY
10451853.24,2022-04-01,1261930,94333904.8,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
14548127.06,2022-04-01,2043545,149582952.5,26A,NHS NORFOLK AND WAVENEY
10064600.47,2022-04-01,1330138,105773352.39999998,27D,NHS CHESHIRE
8209935.29,2022-04-01,1048278,100639742.70000002,36J,NHS BRADFORD DISTRICT AND CRAVEN
14340585.37,2022-04-01,1917673,147655078.00000003,36L,NHS SOUTH WEST LONDON
7738923.09,2022-04-01,1022980,72325195.60000001,42D,NHS NORTH YORKSHIRE
12392551.82,2022-04-01,1691727,123329557.39999999,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
11771285.38,2022-04-01,1323861,112546064.89999996,70F,NHS WEST SUSSEX
12156923.17,2022-04-01,1812201,116081418.89999998,71E,NHS LINCOLNSHIRE
16947686.99,2022-04-01,1981372,173146566.69999993,72Q,NHS SOUTH EAST LONDON
8701012.71,2022-04-01,1321785,87096270.6,78H,NHS NORTHAMPTONSHIRE
7995408.93,2022-04-01,1342917,78356344.8,84H,NHS COUNTY DURHAM
23933288.38,2022-04-01,2842634,233547242.40000013,91Q,NHS KENT AND MEDWAY
13405070.85,2022-04-01,1414468,124454176.99999999,92A,NHS SURREY HEARTLANDS
10897178.72,2022-04-01,1489212,103040112.10000001,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
14309840.08,2022-04-01,1767547,169572141.70000005,93C,NHS NORTH CENTRAL LONDON
8191417.48,2022-04-01,950149,70996794.50000001,97R,NHS EAST SUSSEX
7095145.01,2022-04-01,989166,103865169.4,99A,NHS LIVERPOOL
2822413.05,2022-04-01,456996,31332558.0,99C,NHS NORTH TYNESIDE
3171157.4,2022-04-01,355990,26094560.000000004,99E,NHS BASILDON AND BRENTWOOD
2385626.52,2022-04-01,260209,17768756.599999998,99F,NHS CASTLE POINT AND ROCHFORD
2449897.64,2022-04-01,266499,18597539.299999997,99G,NHS SOUTHEND
19513997.06,2022-04-01,2643783,244561730.20000002,A3A8R,NHS NORTH EAST LONDON
11817784.17,2022-04-01,1583280,110576676.60000001,B2M3M,NHS COVENTRY AND WARWICKSHIRE
17007572.21,2022-04-01,1972137,200134702.7,D2P2L,NHS BLACK COUNTRY
134906.36,2022-04-01,11121,689372.5,D4U1Y,NHS FRIMLEY
23910341.0,2022-04-01,2603166,222491076.9,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
10707769.89,2022-04-01,1295685,112727879.3,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
6542174.27,2022-04-01,759427,64501201.7,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
3916440.8,2022-04-01,481903,43901835.199999996,U2G6B,NHS THAMES VALLEY ICB - U2G6B
20599286.8,2022-04-01,2743111,220479491.40999994,W2U3Z,NHS NORTH WEST LONDON
5663870.21,2022-04-01,759936,63100285.5,X2C4Y,NHS KIRKLEES
4889832.57,2022-05-01,754598,50071159.4,00L,NHS NORTHUMBERLAND
2385825.8,2022-05-01,365232,26139649.0,00N,NHS SOUTH TYNESIDE
4328391.19,2022-05-01,758301,46551443.3,00P,NHS SUNDERLAND
2247288.43,2022-05-01,305490,23054964.6,00Q,NHS BLACKBURN WITH DARWEN
2881137.36,2022-05-01,421539,28161950.500000004,00R,NHS BLACKPOOL
4265977.76,2022-05-01,532222,47198791.3,00T,NHS BOLTON
2901354.6,2022-05-01,344121,31836360.8,00V,NHS BURY
2508242.46,2022-05-01,304755,25579776.000000004,00X,NHS CHORLEY AND SOUTH RIBBLE
3688892.41,2022-05-01,467080,44640476.099999994,00Y,NHS OLDHAM
5194385.9,2022-05-01,704780,46695738.70000001,01A,NHS EAST LANCASHIRE
3427700.53,2022-05-01,401999,40792432.800000004,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2733563.13,2022-05-01,362881,31466452.7,01E,NHS GREATER PRESTON
2096496.7,2022-05-01,261985,23786857.6,01F,NHS HALTON
3718758.03,2022-05-01,522058,43407221.0,01G,NHS SALFORD
4830099.57,2022-05-01,650891,45064866.8,01H,NHS NORTH CUMBRIA
2593378.66,2022-05-01,356827,33279778.299999997,01J,NHS KNOWSLEY
4629567.55,2022-05-01,635741,46284837.2,01K,NHS MORECAMBE BAY
2440583.68,2022-05-01,335933,33112403.1,01T,NHS SOUTH SEFTON
2032636.18,2022-05-01,270608,21822638.7,01V,NHS SOUTHPORT AND FORMBY
4491029.03,2022-05-01,593712,51242641.89999999,01W,NHS STOCKPORT
3174856.0,2022-05-01,431597,37432457.6,01X,NHS ST HELENS
3361013.8,2022-05-01,428946,37055519.69999999,01Y,NHS TAMESIDE AND GLOSSOP
3083401.59,2022-05-01,421079,33631722.8,02A,NHS TRAFFORD
2838968.0,2022-05-01,344877,29822005.2,02E,NHS WARRINGTON
1684237.05,2022-05-01,198855,17987379.5,02G,NHS WEST LANCASHIRE
5272784.55,2022-05-01,597620,60147687.5,02H,NHS WIGAN BOROUGH
3021297.26,2022-05-01,426011,28729111.4,02M,NHS FYLDE AND WYRE
4032651.42,2022-05-01,647247,43374433.2,02P,NHS BARNSLEY
1736851.65,2022-05-01,247785,16549152.8,02Q,NHS BASSETLAW
3042668.56,2022-05-01,424801,33437762.599999998,02T,NHS CALDERDALE
4893060.79,2022-05-01,653859,45429935.599999994,02X,NHS DONCASTER
4900172.3,2022-05-01,654700,51083721.599999994,02Y,NHS EAST RIDING OF YORKSHIRE
4161794.1,2022-05-01,590452,48714994.800000004,03F,NHS HULL
2415375.99,2022-05-01,342249,25754445.9,03H,NHS NORTH EAST LINCOLNSHIRE
2884100.01,2022-05-01,410707,30431738.700000003,03K,NHS NORTH LINCOLNSHIRE
3831236.46,2022-05-01,545293,30126412.700000003,03L,NHS ROTHERHAM
8266528.65,2022-05-01,1174392,86961888.89999999,03N,NHS SHEFFIELD
2922316.41,2022-05-01,358557,27251481.200000003,03Q,NHS VALE OF YORK
5552835.21,2022-05-01,690275,60191916.69999999,03R,NHS WAKEFIELD
4723964.7,2022-05-01,583384,45335352.599999994,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4394877.36,2022-05-01,574465,54528662.2,04C,NHS LEICESTER CITY
5351439.53,2022-05-01,702085,52602762.2,04V,NHS WEST LEICESTERSHIRE
2090896.33,2022-05-01,245716,24188611.1,04Y,NHS CANNOCK CHASE
1933965.91,2022-05-01,247398,20092170.8,05D,NHS EAST STAFFORDSHIRE
3371525.08,2022-05-01,418253,40625308.900000006,05G,NHS NORTH STAFFORDSHIRE
2985189.42,2022-05-01,371586,31436095.700000003,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2218704.44,2022-05-01,267680,26202821.7,05V,NHS STAFFORD AND SURROUNDS
4409498.14,2022-05-01,553833,59763675.6,05W,NHS STOKE ON TRENT
11369447.76,2022-05-01,1567806,109725064.70000005,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
7342320.49,2022-05-01,987000,67056088.39999999,06K,NHS EAST AND NORTH HERTFORDSHIRE
5317271.4,2022-05-01,724118,51304801.3,06L,NHS IPSWICH AND EAST SUFFOLK
6760085.42,2022-05-01,838457,62813777.3,06N,NHS HERTS VALLEYS
4977190.31,2022-05-01,699690,40277360.1,06Q,NHS MID ESSEX
5410404.36,2022-05-01,734482,52785198.40000001,06T,NHS NORTH EAST ESSEX
2044321.28,2022-05-01,263994,17382282.8,07G,NHS THURROCK
3874773.3,2022-05-01,515500,37378050.3,07H,NHS WEST ESSEX
3971257.4,2022-05-01,542102,33743046.9,07K,NHS WEST SUFFOLK
3277951.6,2022-05-01,417793,28873379.4,09D,NHS BRIGHTON AND HOVE
8002825.21,2022-05-01,990019,74795597.69999999,10Q,NHS OXFORDSHIRE
2748556.09,2022-05-01,307637,26506092.3,10R,NHS PORTSMOUTH
11417846.23,2022-05-01,1367966,102301065.2,11J,NHS DORSET
8218094.89,2022-05-01,1125186,60218004.5,11M,NHS GLOUCESTERSHIRE
8553897.13,2022-05-01,1171354,72849446.6,11N,NHS CORNWALL AND THE ISLES OF SCILLY
7494773.12,2022-05-01,940861,66279446.79999999,11X,NHS SOMERSET
6386009.28,2022-05-01,696488,61228893.1,12F,NHS WIRRAL
6727946.04,2022-05-01,1112324,80723787.3,13T,NHS NEWCASTLE GATESHEAD
8031872.89,2022-05-01,1055571,105689637.99999999,14L,NHS MANCHESTER
6210907.51,2022-05-01,710181,61448778.599999994,14Y,NHS BUCKINGHAMSHIRE
5788851.15,2022-05-01,688954,56565525.599999994,15A,NHS BERKSHIRE WEST
11403324.34,2022-05-01,1391071,105905256.50000001,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
18648912.39,2022-05-01,2096065,239031159.0000001,15E,NHS BIRMINGHAM AND SOLIHULL
10814052.72,2022-05-01,1351061,117504196.69999993,15F,NHS LEEDS
13932860.4,2022-05-01,1784588,149588328.10000002,15M,NHS DERBY AND DERBYSHIRE
17328635.87,2022-05-01,2257661,163228222.6,15N,NHS DEVON
10320224.46,2022-05-01,1481550,103459015.49999999,16C,NHS TEES VALLEY
11237272.83,2022-05-01,1336433,98137398.5,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
15351537.9,2022-05-01,2146149,154823424.20000002,26A,NHS NORFOLK AND WAVENEY
10543937.2,2022-05-01,1380745,107324197.2,27D,NHS CHESHIRE
8913466.91,2022-05-01,1125607,104358834.30000004,36J,NHS BRADFORD DISTRICT AND CRAVEN
14884993.31,2022-05-01,1960541,151224320.70000002,36L,NHS SOUTH WEST LONDON
8192302.99,2022-05-01,1068714,75541172.89999999,42D,NHS NORTH YORKSHIRE
13264254.69,2022-05-01,1776127,130249155.8,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
12541524.67,2022-05-01,1399813,116038903.70000003,70F,NHS WEST SUSSEX
12736347.83,2022-05-01,1888505,118892135.59999998,71E,NHS LINCOLNSHIRE
17781595.81,2022-05-01,2062131,182296946.30000007,72Q,NHS SOUTH EAST LONDON
9210961.92,2022-05-01,1388320,91857918.8,78H,NHS NORTHAMPTONSHIRE
8462240.82,2022-05-01,1403367,81866679.7,84H,NHS COUNTY DURHAM
25431718.65,2022-05-01,2987757,247938130.80000004,91Q,NHS KENT AND MEDWAY
14156346.07,2022-05-01,1473356,128995422.10000004,92A,NHS SURREY HEARTLANDS
11499223.11,2022-05-01,1561706,106557954.5,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
15387466.14,2022-05-01,1848018,175750386.3,93C,NHS NORTH CENTRAL LONDON
8598589.46,2022-05-01,995467,70872583.8,97R,NHS EAST SUSSEX
7327839.86,2022-05-01,1012977,106449834.0,99A,NHS LIVERPOOL
3147273.14,2022-05-01,498675,33782834.2,99C,NHS NORTH TYNESIDE
3415631.22,2022-05-01,379054,27781602.0,99E,NHS BASILDON AND BRENTWOOD
2700573.31,2022-05-01,290554,19968761.299999997,99F,NHS CASTLE POINT AND ROCHFORD
2541047.54,2022-05-01,273352,19155033.6,99G,NHS SOUTHEND
20810169.34,2022-05-01,2802220,258206220.50000012,A3A8R,NHS NORTH EAST LONDON
12457213.68,2022-05-01,1648606,116665816.70000002,B2M3M,NHS COVENTRY AND WARWICKSHIRE
18457384.26,2022-05-01,2121107,214365543.6,D2P2L,NHS BLACK COUNTRY
121181.45,2022-05-01,10699,702383.5,D4U1Y,NHS FRIMLEY
25199626.42,2022-05-01,2713978,233324229.10000005,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
11519581.58,2022-05-01,1380586,118740043.09999998,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
7170341.07,2022-05-01,819871,71622179.3,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
4083189.32,2022-05-01,502085,44585204.29999999,U2G6B,NHS THAMES VALLEY ICB - U2G6B
21687724.95,2022-05-01,2844071,230351619.90000004,W2U3Z,NHS NORTH WEST LONDON
6083606.72,2022-05-01,812315,67928161.6,X2C4Y,NHS KIRKLEES
4739383.64,2022-06-01,722975,48996736.4,00L,NHS NORTHUMBERLAND
2382977.68,2022-06-01,366216,25761877.800000004,00N,NHS SOUTH TYNESIDE
4075313.2,2022-06-01,702152,43727265.900000006,00P,NHS SUNDERLAND
2252973.19,2022-06-01,298866,23595520.400000002,00Q,NHS BLACKBURN WITH DARWEN
2752035.9,2022-06-01,393314,26311957.700000003,00R,NHS BLACKPOOL
4118799.47,2022-06-01,518210,45125297.00000001,00T,NHS BOLTON
2822515.24,2022-06-01,325583,30594538.2,00V,NHS BURY
2462998.04,2022-06-01,297794,25214294.400000002,00X,NHS CHORLEY AND SOUTH RIBBLE
3663567.34,2022-06-01,461500,43579798.300000004,00Y,NHS OLDHAM
5195732.23,2022-06-01,699719,47614692.800000004,01A,NHS EAST LANCASHIRE
